,seller_id,seller_state
1030,8fdca8e349553f99bc738833a62c8802,SP
1031,0bb27263628258b8111a0262769fa9db,SP
1032,08061dc0fc165ed41288cc7acde738ee,SP
1033,4ebdc7e6cd6102a022dadc49156d4ea8,SP
1034,f918546be4bec7104d117789ba758b2b,SP
1035,eb4a59a06b3948e851a7d7a830bcbc42,BA
1036,80146bc52c4f6af5239b23de2a20262b,SP
1037,4091f77d8c768fc3e81c20761471761d,SP
1038,0dfbed20065e425d2eaefb101f9816c0,SP
1039,26bad72add1f86e08a776ce4ffdaf1ca,SP
1040,e174dc2de86d60fee178170a154c05e7,SP
1041,612170e34b97004b3ba37eae81836b4c,RS
1042,2a84855fd20af891be03bc5924d2b453,MG
1043,cf2384dd2f1dddea3f838efed0945e65,SP
1044,377bc18334c78dd2f1535ef22a3ad225,PR
1045,439a47cc365d6e3bd526812ea9de3c29,SP
1046,6ba4733aa33f6386e9fb0c0fd3993b38,RS
1047,4b39558c138930b9e5489c93b6df5fe3,SE
1048,4b9750c8ad28220fe6702d4ecb7c898f,SP
1049,278b6e0b20c4f61fefaa0577943d7a35,SC
1050,ba8e85df286308fe68a2ce83a8f8b2d6,SC
1051,2059c39f76271d4ca3f15b5ffaccc8b8,PR
1052,5a05a16bb50629ee31afab8a6d4c2674,RS
1053,edb65fe661681b1c0de8bd47c8655855,SP
1054,8cbac7e12637ed9cffa18c7875207478,SC
1055,fdb9095204a334cd8872252ffec6f2db,SP
1056,0cab2da43793a6f3c5ed8514c5f54627,PR
1057,5b97c06a046398e7005b2b7c0d707a92,MG
1058,aae3bfea055532c57fb453ed3ec80b30,SP
1059,866558b3bccef2dbc6d29a2b5995016f,PR
1060,cb5df0dcb9e280b1780e9d589889f2c7,SP
1061,9bcdfa7b615b3abb9461d9e3ad9886ae,SC
1062,271c58a1d139c45eaf3316107c6d3a3b,SP
1063,2dee2ce60de9709b1a24083217181a1f,MT
1064,a154d7316f158bb42e6fa18bbe3afd3a,SP
1065,f84fa566034f5e8e880a07ec624c56af,SP
1066,4c1c7281388a33dd06daac44f9fadbd1,SP
1067,2063dd1b9f568df1c16741ea7d3e6adb,PR
1068,9cea4682e16655f7da87f406902e989e,PR
1069,b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS
1070,851773c885feb5e2da3b4f82bc2b17ce,SP
1071,0ff83046c3fa22efee8ecf291888b191,RS
1072,2b2fed75b8e5ea3a052fc4c0825da485,MG
1073,9f50216bfd01913736a55a11b55ea842,SP
1074,2d518637f53161b973e01f56ea4bb88e,SP
1075,aafe36600ce604f205b86b5084d3d767,SC
1076,efff9341f3f8f5237b44ff67ed36a7bf,ES
1077,a7d0f8dd44f57ef6de7f7f02e3d82630,SP
1078,5b07547f10dd980738a1a27f685af669,SP
1079,a99504ac23ed125aaf5302af6cc30af9,SP
1080,5882820ef11c4c068eea0677a7a879b4,RS
1081,7357b52d27cbaa90f81a96cbc1279396,MG
1082,180c3376aff0e43dd5788709df48a843,SP
1083,b4b447d715f9ab302a188fb43d3e96b3,SP
1084,5e25c632f9db6cfb8bc100421c2737b6,SC
1085,f4c4daa86e30c7e5a553a8d518ac03a5,PR
1086,398cb257329ef7af7f1943a8974a3cbc,BA
1087,4003520d80d0bad1d5623f7aa3c63cda,RJ
1088,3289d8c3eef4873f91ce0b1343c0dd58,SP
1089,b0f2a6122a90a93eb03e68653dd960e3,PR
1090,6c1b6d0c604b776f844125f911eb7377,SP
1091,c4af86330efa7a2620772227d2d670c9,SP
1092,a888faf2d1baececa6baf9c3d603ee1f,PR
1093,681fce914360217db47784ae28905a96,PR
1094,31be790e64fc99f8ff48ec2bd18a3104,SP
1095,7b3447b497e55af8c15fc7bd89d7b81a,SP
1096,e560e4022d8f7aebf155db95946c5c0f,MG
1097,2f9b7ce230a057a98a9f5df5893ee36c,SP
1098,41b39e28db005d9731d9d485a83b4c38,SP
1099,809413606dbfe5deefd2db646693ef67,SP
1100,609e1a9a6c2539919b8205cf7c4e6ff0,SC
1101,c3e2398fcc7e581cda2e546557bf6968,SP
1102,740205fedfe4e90ca6857bc77db0f2b4,SP
1103,c79151301b9d90985d1fa52879213105,PR
1104,3e46a38ee171c503c3b4a3f23fe3bf0c,SP
1105,3d4b1ae7539303b5704493798893e82c,SP
1106,bdf0d02d36a1d839d0c39c4a887cdd49,SP
1107,65a7c0788e4d632ccb5e1b594b87f0bb,SP
1108,d7f1cfc638473be93baedbfd02208016,RJ
1109,001cca7ae9ae17fb1caed9dfb1094831,ES
1110,7f35f9daf223da737b78738fbae4d977,SP
1111,2eb70248d66e0e3ef83659f71b244378,SP
1112,6061155addc1e54b4cfb51c1c2a32ad8,SP
1113,8b87cd0d43d49b9bdf40f56229364d59,SP
1114,52a50b42accf164f9f019941e5759d9b,SP
1115,c6bda72e4dbf5c5866b13cb1810c6d03,SP
1116,270572bb714b00531be85e16e1550f26,SP
1117,16bdc8cefd0e32a6f0824d296c5ad14a,SP
1118,4a82c4af97ffc0fb2dc26bfdc03b1842,MG
1119,3985a3c45be355a4c57fde108bfabd1c,RS
1120,07e8e8fc5222bb358e6f259da3197074,SP
1121,cd06602b43d8800bd0afad514919d35c,SP
1122,8f0fbe2cd4d472157dc1cdef6edecaa9,SP
1123,f44b6f775a2b390380e0e30b5c9d3eee,SP
1124,365e4bce19bda0082c3d15d83fdb8bcd,SP
1125,2e0dba2da448400b1c11d7b4b22f32a4,SP
1126,e882b2a25a10b9c057cc49695f222c19,RJ
1127,734def04b237117a09321dd6d8f3f2a2,SP
1128,28c7d8743fbc8679f484868cc0fcaefb,SP
1129,9baf5cb77970f539089d09a38bcec5c3,SP
1130,e3dd723429d1b23614b7fa85e2c7a853,SP
1131,f4a04f7be452aa3bb31760bf00055dd0,SP
1132,dbc22125167c298ef99da25668e1011f,MG
1133,bc302730ea8cf49b5c74f579febb5bbf,SP
1134,e64ddbe1cbcf4f2fc3092b7c481f3f9d,SP
1135,56e361f411e38dcef17cdc2a3d99628b,SP
1136,048c2757535328e0d7dac690ad3c0aae,SP
1137,bdb3edbaee43a761e2d4f258dc08f348,SP
1138,b127efdabeffb5d559349c7b172eb75d,SP
1139,951e8cef368f09bb3f3d03c00ca4702c,SP
1140,33d677f27a69b84051204ee4ae76eaca,SC
1141,b88e7c57cb2d8b973b7dd4a2bfa14b36,PR
1142,1967a9e2ad6f51802b093147d861df58,SP
1143,9da15f4a4ea758d9eeb49000dbe57e22,SP
1144,d91fb3b7d041e83b64a00a3edfb37e4f,SP
1145,749e7cdabbaf72f16677859e27874ba5,SP
1146,3d5d0dc7073a299e31fa718ce1bc00b6,RJ
1147,688756f717c462a206ad854c5027a64a,SP
1148,56a8b450e802502ba53a9885ee38e29f,SP
1149,9b00ed88b7fdb95d6ff76e27c1b52d16,SP
1150,4be6b962d83299498bae2190f95d6566,SP
1151,c13fb473e7cb8b83ccd543c094df0608,SP
1152,17998cf586426bf0f2c3726cb0a4b211,MG
1153,c88f62b4c386a59281014d677864d016,PR
1154,c864036feaab8c1659f65ea4faebe1da,PR
1155,8d899e15a5925f097cca50faa49b15e3,SP
1156,79565f7d5603b24ddf07ade262547f2f,SP
1157,ba143b05f0110f0dc71ad71b4466ce92,SP
1158,4e0d109ccfba9a1151c103049880c857,RJ
1159,89dda63a3c907c468ec88c310ed91213,SP
1160,c522be04e020c1e7b79f3acff36513d5,SP
1161,5f5b43b2bffa8656e4bc6efeb13cc649,SP
1162,87f3e35268860433e13d577825aada95,SP
1163,c5e60e39c0f42b8e827daa13cff74afa,SP
1164,bca9230d3bbb4efa51872bf605a2f1ad,SP
1165,4bc3d93e4a5f88a598d3d8ce4ae510b3,SP
1166,6e864f5c4669eff3d98140a07cc50202,SP
1167,7bcd7c5f8631701474db233ccf1c094b,SP
1168,8b2d4ab22f42c5cfc338b846decfda60,PR
1169,d9bd94811c3338dceb4181f3dbc0c73e,SP
1170,e70053bf73d1b5863932e53a9fa47496,SP
1171,dbd66278cbfe1aa1000f90a217ca4695,SP
1172,e7d5b006eb624f13074497221eb37807,SP
1173,6c9875b2f94ba781186f0c1aed8d1687,SP
1174,d63f306de130e0391d38a792541723b8,SP
1175,2f74af7a0ee5636f12c2336f9fffed47,SP
1176,c7fdb77fdbff3c41981bc52f787e959e,SP
1177,04fdea0c111866e6cf812f1570d6b5bd,SP
1178,63b464dbf392c7b80d12d932fa7cafed,SP
1179,747c1cdcd1737dcfbd1547f6eb6f2cf3,SP
1180,2b402d5dc42554061f8ea98d1916f148,BA
1181,9c068d10aca38e85c50202e17b4a7e88,MS
1182,7c67e1448b00f6e969d365cea6b010ab,SP
1183,9ef932e837d8b7f392c0bfee9d359dc2,SP
1184,d8bf0fc082fd4a77fc2e5679b6c00133,SP
1185,66dc1b1632bd6a3e508510c5b3492107,SP
1186,a7ecf689b40a44361e259b28939023e4,ES
1187,939e6227d6964a11a70aa91243e418f2,MG
1188,db1f0f7c7e5e87f40b62226f020bb297,PR
1189,91f0eec23d4a61d7d7caeefa3f0ad1ca,SC
1190,edf3fabebcc20f7463cc9c53da932ea8,SP
1191,b335c59ab742f751a85db9c411a86739,MG
1192,c24173065483e421f9e5e7f599de101d,SP
1193,01fdefa7697d26ad920e9e0346d4bd1b,PR
1194,d9e8c084b68fe958861d8f2c21202e6b,SP
1195,466222e777149751370e7e98fb623b0c,RJ
1196,43f8c9950d11ecd03a0304a49e010da6,SP
1197,4450bd8327d471c4a11a83d1445b1b62,SP
1198,257e61d3251fb5efb9daadddbc2cf7ca,PR
1199,5d76d80a2f5f39c891b996a1bf4c9853,SP
1200,e5def42655b7490edac5a56fe8e9e603,SP
1201,091065b789659bc3cd9af9cb3a6253ff,RS
1202,c74f14c1e26cf1bd5bd34b6a1e274426,SC
1203,c26a2be5b53b7db6b276280da212a779,RJ
1204,cfa5ab0e4d3fc212fd0b3410e7081c62,MG
1205,19d62d484cba71963c93f0f00ab42013,SC
1206,6750d71153f00fc58829af2a8ef1bcf1,RJ
1207,c60b801f2d52c7f7f91de00870882a75,SP
1208,b57e8460909fa137df7951b4a3b5ea84,RS
1209,eeb6de78f79159600292e314a77cbd18,SC
1210,abe021b01ba992245271b9aa422032df,PR
1211,5305693ffae2d3463377b1f6fe67b15a,SP
1212,f049a72cf58fd31b11f8919cade515e7,SP
1213,e51f22821f0c12a16ad5c020cdcd55e9,SP
1214,a2a41aedb70551d4a85aa04dc2fced48,SP
1215,4bf2f4ee540798a61f9636d12cd9cc80,SP
1216,c0e0b73d039eb9a99b6ce4cb7a429cd3,SC
1217,19484c79cef6c062cb177aa4ef2fcc3c,SP
1218,25e6ffe976bd75618accfe16cefcbd0d,SP
1219,9dda5bbacd45e18d6485fee649205d09,MG
1220,2528744c5ef5d955adc318720a94d2e7,SP
1221,b8d890108a7a80e4f5d59eea9f362438,PR
1222,2c9005d8043aff18b8557ffb7b13cda4,ES
1223,062c325cd6a2b87845fab56b4ec2eeae,SP
1224,1d8dbc4f32378d715c717c1c1fc57bae,PR
1225,fc906263ca5083d09dce42fe02247800,MG
1226,1d2732ef8321502ee8488e8bed1ab8cd,RJ
1227,626ab1cd96932367f0eeec2e47046c12,SP
1228,a70e9066dbfd10b6b97a3f54a1356762,PR
1229,ce69a8021d18961dd2a40269b7c2c293,PR
1230,9596c870880d900012f2e8e6e30d06d7,MG
1231,4b98b0428fc1932cc2514ef9ce2505e6,SP
1232,1da366cade6d8276e7d8beea7af5d4bf,MG
1233,a3082f442524a1be452e3189e003b361,SP
1234,a56a8043ebf66e42119618fb8cf232c6,SC
1235,184725737946a1a938bbbd1a9e978103,SP
1236,3820c6537b3853be1a0687d5a60807ec,SP
1237,244b04680fdbded0acf5aebd9c92b44a,SP
1238,e96498ed8daaa3e9c23f7a62da76591c,SP
1239,5741dc2bf5044c34d0698681c5081bed,SP
1240,ad781527c93d00d89a11eecd9dcad7c1,SP
1241,b5e3e38609125694d2ea2417522a60b7,SC
1242,bacb1f0ed56ad24198f5810d2b3fe9a5,SP
1243,980640c45d7a4635885491d077167e4d,SP
1244,ae45ad30c2d2e5913094769690a239d2,SP
1245,2cb98e27ce1c18abdb42209b34c382a7,SP
1246,2156f2671501a81034d7d07f217609d0,SP
1247,de0c78824586e9a5f5f04fd84e25df39,SP
1248,128639473a139ac0f3e5f5ade55873a5,PR
1249,0791d9fc1e30678ecf03d3e55fa108d3,MG
1250,7a241947449cc45dbfda4f9d0798d9d0,MG
1251,cfd7ddab722b902f7ac5b5f3ba6d723d,MG
1252,0e72c1a751b496722a6cb1f10653b62a,SP
1253,7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP
1254,376a891762bbdecbc02b4b6adec3fdda,GO
1255,90b36c5aeb728d5504a39f435bef0c5f,SP
1256,e76ecc7e9a1a1e3c6df9d2a8261c423d,MG
1257,1dfe5347016252a7884b694d4f10f5c4,SP
1258,528bcf6680c36dddf07620bd35b33a6f,SP
1259,f114dca2828bf718548db175ebe2cfcd,PR
1260,33dd941c27854f7625b968cc6195a552,ES
1261,579891617139df7d8671d373f0669622,RJ
1262,48985c61529077fa4f1e38bcff0f2ed3,RS
1263,25c5c91f63607446a97b143d2d535d31,MG
1264,f205b1a3ca9a34e0f8a228bae6e4c7b3,RS
1265,d2374cbcbb3ca4ab1086534108cc3ab7,SP
1266,ef728fa1f17436c91ed1ccd03dcf9631,SP
1267,1eade46fba20122dc4aefb379f8c636b,SP
1268,b9de031b671cd48b28fae9d828cbf2b4,SP
1269,6f835fd4be26989b1b064399da346143,PR
1270,c9a06ece156bb057372c68718ec8909b,DF
1271,6b2612338467c08c9b25f0cc55b1578d,PR
1272,40d54b51e962dbe09cabbcfd33298dee,SP
1273,70c27847eca8195c983ed7e798c56743,RJ
1274,b98b715fe9e276204e2a3464f48cd796,SP
1275,0b1ca3ef18a63d7eb0c8897fa0849c08,SP
1276,37ceb404da208418c9032f0674e57804,SP
1277,05d2173d43ea568aa0540eba70d2ca76,MG
1278,661ad5fcc28cdfb8bcadb12bb2272475,SC
1279,999f6d9a1c7c81f43be44c6b7d076210,SP
1280,101a3a003516bc11253298b2fad3cb65,SP
1281,b839e41795b7f3ad94cc2014a52f6796,SP
1282,a20d8058c866dbaeca014d2cd20ac62e,SP
1283,6824a69c9ea0313eba299dd4a2dba09a,MG
1284,058cb5aeb36d7c0fcae20fc85d5e0a59,RJ
1285,48efc9d94a9834137efd9ea76b065a38,PR
1286,218f991754f360af9c2daa5e0b8e990c,SP
1287,5dc4bdaf869e8c77c648078cbe8d59c2,SC
1288,9261d76c62caaf0b24677c2ceb7f8f20,SC
1289,a3b0df0065e264a91b7bbf5f844af5cd,SP
1290,37dd29b36c458d82f74a953c40c43645,SP
1291,077c5fae4bea9500e3737b16f71b9d3a,SP
1292,0dd184061fb0eaa7ca37932c68ab91c5,SP
1293,5b35136197710e16ac5e7b7c2bd4ea85,RJ
1294,60562ab00b8054280520d390c8c0045c,SP
1295,1d29dfba02015238dfbe2449a5eaa361,MG
1296,ad273c9eb54ecb4532de4bf75bae9e4e,PR
1297,7813ea3ebd9411dc600b4dd01f7a97b9,SP
1298,559d56f3b8f0bc2e5a9a62fe2ce2a39f,SC
1299,57df9869a600bd6b7c405f2a862eccfb,MG
1300,777a0c55737f34ffeb78010f7542ab41,SP
1301,2aa3443d7bf9d9bb11133f420d75e083,RJ
1302,c3867b4666c7d76867627c2f7fb22e21,SP
1303,0bae85eb84b9fb3bd773911e89288d54,SP
1304,35fb511489d9ee3ee27a76debce9df06,PR
1305,df91910b6a03bb2e3358fa6a35e32f6f,SP
1306,7e3dde9ffba72d5340f9aaf09b4424be,PR
1307,dbdd0ec73a4817971d962698f2fea022,CE
1308,8ff38bc3969e67c36c48343a07090f66,SP
1309,6e1862e15f33d9994bc25922a85e1efc,SP
1310,058fd0aa2bfdb2274e05e1ae971dabb6,SP
1311,f615fe7efbef0f4f08fd3086bc7a3e60,SP
1312,aa1eb17b9fdf6dfd546e25c45c7b9235,SP
1313,07bf9669d84d1f11be443a9dd938f698,SP
1314,08633c14ef2db992c11f840f04fad4cd,SP
1315,b0398568231ba5e6734af1881671a317,ES
1316,f419677537694f0462a91990df6ca44f,SP
1317,e88c9b79e592e370d6bd852eeefbf057,PR
1318,70bf57d811208f8923b41bbd499a67a4,SP
1319,8c0de775f52fe41590b376a3b7c50f68,SP
1320,7a91bf945c6fae0779f1c61ce97fe45c,RJ
1321,6dc9bec584588412a6a338830946a3e4,SP
1322,b19c48688808720822399ffa9f2dbe2f,SP
1323,5b8154610ebb21fb90eb587365e673df,SP
1324,bb2afe2061d53c6968aa0cffa233a8ec,SP
1325,1cbdc7cf130a41fd13a3c2a7d2fcfda7,MG
1326,fb89df7f89fd1b8f03fa2acca1ba7364,PR
1327,b18871c324516afa228a13e8f1ef0ae9,SP
1328,17ca9b9e9b9ef8fdb529001b49ebb50f,MG
1329,3f0e48d209018b466fcd3bb4ccfeb520,PR
1330,9add47bf45ce8e8c7db6b9cf670b1e09,PR
1331,acce39e832338debb07b02385cde5967,MG
1332,397c4d0c005b6f41f90098ac724e28cb,SP
1333,b2c97074649f92197d9387d9033dda5f,SP
1334,f262cbc1c910c83959f849465454ddd3,SP
1335,c113b8df1fc375bc3d73d29c1b1144d1,SP
1336,bd65d163ded559eb90a10cd09fec178f,SP
1337,720e6cf846ea7572cbb66b743fb91e6c,SP
1338,8f580d36c1e9d6fbce95283403c7d447,SP
1339,be7a093e5b4d147b36b72bb1f9e415e5,PR
1340,cb4a705d00e100b9732d0ca34817d441,SC
1341,f266295f49a28eee21f413e0cbb0521d,PR
1342,31eec405c9bb71dec8e2629a92e764fa,ES
1343,6235903333ba7de1928c869e268e5964,SC
1344,c360e4787614ed31ac7a2f95d3b22dc6,SP
1345,1e47d8b6546eb3a77b1acddcc9406242,SP
1346,cf1313c6e2c01c2f4b014f97db4bcd2b,RJ
1347,14ee35374a7876217954b5fa08e50463,SP
1348,8fe8786ee000001ab51d030dfd4a7bf1,SC
1349,e72b4feb7abe210c52aa667abc25a3a2,SP
1350,373ee4a3a775a733770ca3f790b8b9ac,RJ
1351,432c37c9dfba871172ec162e20118b8c,DF
1352,daf565f087a52def0fd5c5825b3661bc,SC
1353,ea3ebea5317b0efbc663ecc8ce5e9bc2,SC
1354,1fe61aa5494bd3ae92a2c13e067c810f,SC
1355,e9511df20ccd82658a30c37b7fb343af,SP
1356,4c8545742faaf58fafd5fd14d25d75cf,SP
1357,27a56ff04b34c2ba34ce6ba4d3b9d616,SP
1358,888faa8bfb0b159c37de6d898b961c31,SC
1359,0aa2205ca24f113f4658a5c536667426,SP
1360,432c67955c0acd1fd6b0b5d678766a71,SP
1361,d8c7ba53e7e38711eaef8c2849d6d2e1,PR
1362,8a43128d7f9a3db592b866e6861a6cce,SP
1363,7cb946b1ad19faebe28c3e86c2794ec3,MG
1364,6338ea67c41078a46ad99cc009654956,RS
1365,6c12e40690c335dbc2f68a4134d30dc1,PR
1366,65febd49fd28ec955651299159b1f527,SP
1367,9a84ba99f5367fdbd4598363496f1ea2,GO
1368,954e95f20808d7e5d11f0de292d078e0,MG
1369,fb503a924a0b9db19d83dd0ac6dbef8c,RS
1370,4ba52dfeba874da5b9ee7b17c7494f04,SP
1371,5b581417df4480f632484ba681e53944,SC
1372,d0d70d21e2234dd7cd3cf63fe414148a,PB
1373,c7c7b2682c648339a0e9846bb1023a39,SP
1374,06e5eefc71ec47ae763c5c6f8db7064f,RS
1375,28ea411b354f14b1a494be4e79f0ce02,SP
1376,2a6fbeaa7ab9e5d59a35841a8da71ce4,SC
1377,77fccaae319668a8ab6cd0fd16aec48c,RJ
1378,3fadb4cba4c35bce6a7eaf9872d5623a,RS
1379,1987cd4be10fe09ee50454f9c354d1c6,MG
1380,aae5e7b457a3c72ee230a47d98fceda5,PR
1381,2d22fc3089eb907b29ebff50581fb472,RJ
1382,ff1fb4c404b2efe68b03350a8dc24122,SP
1383,817f85dbb65aa3e70831d90fe75cdf89,SP
1384,2b5ed0c9139dae8883a200dfcb272ece,SP
1385,86bf77bdb52e615674772d5817c6212f,RS
1386,9b1585752613ec342d03bbab9997ec48,RJ
1387,9b00cad94ef3078faf6fba2e792c158f,MG
1388,6860153b69cc696d5dcfe1cdaaafcf62,SP
1389,903037660cf848a717166eb7a06d616e,SP
1390,f08c008c8a8d31417763738a1788a2a8,PR
1391,bf3c6d2a28b2b5501e6c15448982dcc9,SP
1392,e99e927c81e3f51739c94fcdfca9f10f,MG
1393,49cdc90518a4f82676b38b3c1aa43ff6,SP
1394,066a6914e1ebf3ea95a216c73a986b91,PR
1395,3cfa1358a6caa965278721344c8d76f2,SP
1396,6d66611d7c44cc30ce351abc49a68421,SP
1397,e48cc16ab70bfa09e1401740dce0b3d7,SP
1398,da20530872245d6cd9d2f5725613c430,RS
1399,3d8fa2f5b647373c8620330c4e077a9f,SP
1400,57d2ba47f7a3209aa347532ae75c1165,SC
1401,76d5af76d0271110f9af36c92573f765,SP
1402,729f06993dac8e860d4f02d7088ca48a,SP
1403,9e9b539eb2806acee3f5c28085c1db9f,MG
1404,fa18c782a4866d313cadab567097f8f1,MG
1405,b77a27b1864483e721dc831d5ba4afa0,RJ
1406,41c9d3997dd3c072c31139dc5bb5761f,MG
1407,700f03c207639c22d933381ff60b35c2,SP
1408,762fafdaa57a532ee0119731697579dd,SP
1409,50770d25768b0486d89be26afca3108f,SP
1410,b3b17aab11f273023a5f22ca52e1eb70,PR
1411,b19f3ca2ea475913750f25a5c37c8d8f,MG
1412,6179a28a13a726c29b3bf54c070dccab,MG
1413,cc419e0650a3c5ba77189a1882b7556a,SP
1414,0df3984f9dfb3d49ac6366acbd3bbb85,MG
1415,7008613ea464bad5cb9b83456e1e6a8f,SC
1416,7f152321c60a266edc53af1925ef96c1,SC
1417,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,PR
1418,52ac6f920b7280e4c6d30dd94de6259b,PR
1419,7d7d2b7a51328016102d4528c411d630,SP
1420,9e94fa26a70ede4d26226e918e8706a2,SP
1421,eddd1991bd6d9309995a480c39b95137,PR
1422,994f04b3718c2bab35c2adfa8afecd2a,SP
1423,3f3486b61f45078d4f31ee5e43d8c5bb,SP
1424,5db42a6cd9bf1bf0d3aab9582767f168,ES
1425,a06c8ff043abea0528ee44171e2140a2,MG
1426,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ
1427,977f9f63dd360c2a32ece2f93ad6d306,SP
1428,2c43fb513632d29b3b58df74816f1b06,MG
1429,910a922b426b7ff95eaee129ad6c0e1f,SP
1430,d9442042130b7fe579d1295f9f4a248f,SP
1431,da2782c804606d2a5d8e1760dbb3e7ec,SP
1432,ce248b21cb2adc36282ede306b7660e5,SC
1433,5b0cc932433fa5184b5b94bfe6bcc256,SP
1434,7ff588a03c2aeae4fbd23f9ae64b760d,SP
1435,08cdbae123ff67ca4e36d9d641ce0119,MG
1436,77dcbb67ccb3659bd58eaf5661560a30,RS
1437,7ad32824caee82087b3e2e5f33b1bf32,SP
1438,de722cd6dad950a92b7d4f82673f8833,PE
1439,70849ca4f400aaabb62cb7462a6f1428,MG
1440,b16d3dadc47d4eb18be3d88bad0775ce,RS
1441,5c3460cd3e8a984382ae254e7dd20d9f,SP
1442,22c32ec35d0116ef02c281798a25bf8b,PR
1443,8d46553a36e68f95350a200c12f8f2e2,SP
1444,45ba18c210d42734ec52c0c1c574e9ee,SP
1445,10cdd491d1dbea8fb4ead97b19c334ce,MG
1446,dc317f341ab0e22f39acbd9dbf9b4a1f,RS
1447,fe9d9cf8631285d5982c6e2cf27fb114,MG
1448,d93844a9c55ba7ce353388bcf849ea56,PR
1449,52b53f7061969fe471d119b6195da864,SP
1450,1b8356dabde1d35e17cef975c3f82730,SP
1451,43402bdf22aa2310e8f99e2f94f78628,SP
1452,c4b911d06343b21dd906651f8101cb49,SP
1453,f44bdc12aa39f5271f0b95f66cd4c289,SP
1454,9bf11dfc0bec77e5a23028043c3c5a8f,MG
1455,13f57c12a00ed4610db646b913a7f5c6,SP
1456,54c04bdb5ec46762f8f08c7e8f86ed4a,SC
1457,b5dd7151a92ccaaa282cbe9681a05f44,SP
1458,447d377bdb757058acb569025ee18a93,RS
1459,52562a9f449c3dc3d53f5f5b9ed74903,RN
1460,2a73cba571d90c694b7caca072ccf6ce,SP
1461,3d2400ac620cffa23ac81bd192f7f555,SP
1462,968268a686aa05d1f529fb07dff08130,SP
1463,7c462184585ae80bd6e5774c62ce50f2,SP
1464,3ea00e1dea2b0659dbaf654735929220,PR
1465,54965bbe3e4f07ae045b90b0b8541f52,PR
1466,4965a7002cca77301c82d3f91b82e1a9,SP
1467,2d8cfba3fcd3170555941605edaa196a,SP
1468,6039e27294dc75811c0d8a39069f52c0,SP
1469,b45d7ebfb7378630f1bcd74b6ff86ff7,MG
1470,e2a1ac9bf33e5549a2a4f834e70df2f8,SP
1471,bc07d855eac23aab5ac8a120f21d16b2,SP
1472,3492e68f37fd1df87f4f2f2ea247f445,SP
1473,93bef6edaa84956e8e575016449b6351,SP
1474,05ff92fedb5be47920fea08e501238b9,RS
1475,68f86ba270525243e68ae74044f992b9,RJ
1476,aeb36d67f1414f234d42a29e27cf1f17,SP
1477,916c9de0b5ad957346eeeb12f332687e,PR
1478,c68fb906c8f4b4b946d8386bfa6e5467,SP
1479,53d00c40e32aeb924a84ce72b1af869d,SP
1480,93dc87703c046b603023e75222018b45,MG
1481,10076e5788b8ee532724bcd460baf762,SP
1482,804287717b9156fb7a787acd9af4fac1,PR
1483,4dc646b9b9e8e411ef48ba000ea3ac6f,SP
1484,e9c6969d40e6a3d2d0f90013165c2b98,SP
1485,bd0a1b0aadca9a83d9304f7e8ff5fbd5,SP
1486,340636a908b13bbe0f4fb63fbe1d0c03,SP
1487,cf654707ed6a99f112c7ec3d6f314b8b,SP
1488,01c97ebb5cdac52891c0ed1c37ba0012,SP
1489,f0b47fbbc6dee9aafe415a6e33051b3f,SP
1490,bd149ed516d4c5d418d5781f8e18919f,SP
1491,3dbbce181edfaa4a597ec858c382d2ec,PR
1492,06532f10282704ef4c69168b914b77be,PR
1493,1127b7f2594683f2510f1c2c834a486b,SP
1494,cd52a8efd71af3336b14b5039b951cc1,SP
1495,79ed755314cfe6df0daef2c6cd3022cd,SP
1496,2c9e548be18521d1c43cde1c582c6de8,SP
1497,bc47d5d1490df2b36add65d733eafaba,SP
1498,7caa63f175b1cecbfaadd8b5ab9998c7,SP
1499,de66a66f2dd06bb9ec37aa96987466a3,RJ
1500,fec6275253471ace26d209bbaa64cd0f,RJ
1501,c31eff8334d6b3047ed34bebd4d62c36,SP
1502,c87abc38c8ed3240861729e1aeadf221,SP
1503,07a9bc7f61396b658ddf3ac534efe44c,SP
1504,822166ed1e47908f7cfb49946d03c726,RJ
1505,a45314082d50d578a4721c9787ce09ab,SP
1506,98e164d549402270247f3c96a1a158ef,SP
1507,59bbc819b99a733f02f0d6b49d1c253d,SP
1508,2e3be8a987a30d7544dbbda6861cc14e,MG
1509,b6c6854d4d92a5f6f46be8869da3fa1a,SP
1510,f1b93673502375d491780bb49d615dbc,SP
1511,bbd3acfe6de99892e73940d3fdceaf68,SP
1512,b3f19518fcec265b2e97af287725f981,SP
1513,b2ba3715d723d245138f291a6fe42594,SP
1514,b410bdd36d5db7a65dcd42b7ead933b8,GO
1515,31344c16881c08a8a72c6d2eb29918c1,MG
1516,4e42581f08e8cfc7c090f930bac4552a,SP
1517,9a208dee8f95cfdf00760c4d627828ec,RJ
1518,d58d521f3789def2e7a22715e0badd93,SP
1519,0aea4c6ae1505b3228ddf3dd7822ee5b,SP
1520,b3809b8d4394588a47c8470ea331e135,SP
1521,fcb5ace8bcc92f75707dc0f01a27d269,SP
1522,6a0cbc8af2e8abd1bdfb777943d174c6,SP
